movieId,title,genres
3556,MOVIE #3556,Drama|Romance
3557,MOVIE #3557,Mystery|Thriller
3559,MOVIE #3559,Comedy|Drama|Romance
3563,MOVIE #3563,Action|Horror
3564,MOVIE #3564,Children|Comedy
3565,MOVIE #3565,Comedy|Drama
3566,MOVIE #3566,Comedy|Drama
3567,MOVIE #3567,Comedy|Drama|Romance
3568,MOVIE #3568,Comedy|Romance
3569,MOVIE #3569,Comedy|Drama
3571,MOVIE #3571,Comedy|Drama
3572,MOVIE #3572,Horror|Sci-Fi
3573,MOVIE #3573,Horror|Sci-Fi
3574,MOVIE #3574,Horror|Sci-Fi
3576,MOVIE #3576,Action|Horror|Sci-Fi
3577,MOVIE #3577,Drama|Romance
3578,MOVIE #3578,Action|Adventure|Drama
3580,MOVIE #3580,Drama
3581,MOVIE #3581,Comedy
3584,MOVIE #3584,Action|Drama|Romance|Thriller
3586,MOVIE #3586,Drama|Romance
3587,MOVIE #3587,Horror
3590,MOVIE #3590,Comedy|Drama
3591,MOVIE #3591,Comedy|Drama
3592,MOVIE #3592,Animation|Sci-Fi
3593,MOVIE #3593,Action|Sci-Fi
3594,MOVIE #3594,Drama|Musical
3596,MOVIE #3596,Comedy
3597,MOVIE #3597,Comedy
3598,MOVIE #3598,Crime|Drama|Romance|Thriller
3599,MOVIE #3599,Comedy|Musical
3604,MOVIE #3604,Musical
3606,MOVIE #3606,Comedy|Musical|Romance
3608,MOVIE #3608,Adventure|Comedy
3609,MOVIE #3609,Documentary
3614,MOVIE #3614,Comedy|Romance
3615,MOVIE #3615,Adventure|Animation|Children
3616,MOVIE #3616,Comedy|Romance
3617,MOVIE #3617,Comedy
3618,MOVIE #3618,Comedy|Crime
3619,MOVIE #3619,Comedy
3622,MOVIE #3622,Comedy
3623,MOVIE #3623,Action|Adventure|Thriller
3624,MOVIE #3624,Action|Adventure|Comedy|Western
3625,MOVIE #3625,Documentary
3626,MOVIE #3626,Comedy
3627,MOVIE #3627,Horror|Thriller
3628,MOVIE #3628,Action|Drama|Romance|War
3629,MOVIE #3629,Adventure|Comedy|Romance
3632,MOVIE #3632,Comedy|Crime
3633,MOVIE #3633,Action|Adventure|Romance|Thriller
3634,MOVIE #3634,Thriller
3635,MOVIE #3635,Action|Adventure|Thriller
3637,MOVIE #3637,Drama
3638,MOVIE #3638,Action|Adventure|Sci-Fi|Thriller
3639,MOVIE #3639,Action|Adventure|Thriller
3640,MOVIE #3640,Comedy|Drama
3641,MOVIE #3641,Drama
3643,MOVIE #3643,Action|Drama|War
3646,MOVIE #3646,Comedy
3648,MOVIE #3648,Horror|Sci-Fi
3649,MOVIE #3649,Drama
3652,MOVIE #3652,Horror
3653,MOVIE #3653,Documentary
3654,MOVIE #3654,Action|Adventure|Drama|War
3655,MOVIE #3655,Drama
3658,MOVIE #3658,Horror|Sci-Fi
3660,MOVIE #3660,Horror|Sci-Fi|Thriller
3661,MOVIE #3661,Horror|Sci-Fi|Thriller
3662,MOVIE #3662,Horror|Sci-Fi|Thriller
3663,MOVIE #3663,Horror|Sci-Fi|Thriller
3664,MOVIE #3664,Horror|Sci-Fi|Thriller
3667,MOVIE #3667,Action|Comedy|Crime
3668,MOVIE #3668,Drama|Romance
3669,MOVIE #3669,Comedy
3671,MOVIE #3671,Comedy|Western
3672,MOVIE #3672,Adventure|Children
3673,MOVIE #3673,Adventure|Children
3674,MOVIE #3674,Adventure|Children|Comedy|Drama
3675,MOVIE #3675,Comedy|Musical|Romance
3676,MOVIE #3676,Drama|Horror
3677,MOVIE #3677,Documentary
3678,MOVIE #3678,Drama
3679,MOVIE #3679,Documentary|Musical
3680,MOVIE #3680,Documentary
3681,MOVIE #3681,Action|Drama|Thriller|Western
3682,MOVIE #3682,Action|Crime|Drama|Thriller
3683,MOVIE #3683,Crime|Drama|Film-Noir
3684,MOVIE #3684,Drama|Romance
3685,MOVIE #3685,Comedy|Drama|Romance
3686,MOVIE #3686,Horror|Sci-Fi|Thriller
3687,MOVIE #3687,Adventure|Animation|Fantasy|Sci-Fi
3688,MOVIE #3688,Comedy
3689,MOVIE #3689,Comedy
3690,MOVIE #3690,Comedy
3691,MOVIE #3691,Comedy
3692,MOVIE #3692,Comedy|Horror
3693,MOVIE #3693,Comedy|Horror
3694,MOVIE #3694,Comedy|Horror
3695,MOVIE #3695,Comedy|Horror
3696,MOVIE #3696,Comedy|Horror|Sci-Fi|Thriller
3697,MOVIE #3697,Action|Sci-Fi|Thriller
3698,MOVIE #3698,Action|Sci-Fi
3699,MOVIE #3699,Adventure|Drama|Romance|Sci-Fi
3700,MOVIE #3700,Drama|Sci-Fi
3701,MOVIE #3701,Crime|Drama|Sci-Fi|Thriller
3702,MOVIE #3702,Action|Adventure|Sci-Fi
3703,MOVIE #3703,Action|Adventure|Sci-Fi|Thriller
3704,MOVIE #3704,Action|Adventure|Sci-Fi
3705,MOVIE #3705,Action|Comedy|Romance
3706,MOVIE #3706,Film-Noir|Horror|Mystery|Thriller
3707,MOVIE #3707,Drama|Romance
3708,MOVIE #3708,Horror|Thriller
3709,MOVIE #3709,Horror
3710,MOVIE #3710,Action|Comedy|Crime|Thriller
3711,MOVIE #3711,Drama
3712,MOVIE #3712,Comedy
3713,MOVIE #3713,Drama
3714,MOVIE #3714,Drama
3715,MOVIE #3715,Comedy|Crime
3716,MOVIE #3716,Action|Comedy|Crime|Drama
3717,MOVIE #3717,Action|Crime
3719,MOVIE #3719,Comedy|Romance
3720,MOVIE #3720,Drama
3723,MOVIE #3723,Drama
3724,MOVIE #3724,Drama|War
3725,MOVIE #3725,Animation|Musical
3726,MOVIE #3726,Action|Thriller
3727,MOVIE #3727,Horror|Western
3728,MOVIE #3728,Crime|Drama|Film-Noir|Thriller
3729,MOVIE #3729,Action|Crime|Drama|Thriller
3730,MOVIE #3730,Drama|Mystery
3731,MOVIE #3731,Drama|Thriller
3732,MOVIE #3732,Horror
3733,MOVIE #3733,Drama
3735,MOVIE #3735,Crime|Drama
3736,MOVIE #3736,Drama
3737,MOVIE #3737,Drama|Western
3738,MOVIE #3738,Drama
3739,MOVIE #3739,Comedy|Romance
3740,MOVIE #3740,Action|Adventure|Comedy|Fantasy
3741,MOVIE #3741,Crime|Drama|Thriller
3742,MOVIE #3742,Drama|War
3743,MOVIE #3743,Comedy|Romance
3744,MOVIE #3744,Action|Crime|Thriller
3745,MOVIE #3745,Action|Adventure|Animation|Children|Sci-Fi
3746,MOVIE #3746,Drama
3747,MOVIE #3747,Drama
3751,MOVIE #3751,Animation|Children|Comedy
3752,MOVIE #3752,Adventure|Comedy
3753,MOVIE #3753,Action|Drama|War
3754,MOVIE #3754,Adventure|Animation|Children|Comedy|Fantasy
3755,MOVIE #3755,Drama|Thriller
3756,MOVIE #3756,Drama
3758,MOVIE #3758,Drama|Sci-Fi|Thriller
3760,MOVIE #3760,Comedy
3761,MOVIE #3761,Action|Crime|Drama|Thriller
3763,MOVIE #3763,Action|Crime|Thriller
3764,MOVIE #3764,Action|Crime|Thriller
3765,MOVIE #3765,Crime|Drama|Romance
3766,MOVIE #3766,Action|War
3767,MOVIE #3767,Action|War
3768,MOVIE #3768,Action|War
3769,MOVIE #3769,Action
3770,MOVIE #3770,Horror|Sci-Fi|Thriller
3771,MOVIE #3771,Action|Adventure|Fantasy
3773,MOVIE #3773,Comedy
3774,MOVIE #3774,Comedy|Drama|Romance
3783,MOVIE #3783,Crime|Drama
3784,MOVIE #3784,Comedy|Fantasy
3785,MOVIE #3785,Comedy|Horror
3786,MOVIE #3786,Comedy
3787,MOVIE #3787,Comedy
3788,MOVIE #3788,Drama|Mystery
3789,MOVIE #3789,Drama
3790,MOVIE #3790,Drama
3791,MOVIE #3791,Drama
3792,MOVIE #3792,Drama|Romance|Western
3793,MOVIE #3793,Action|Adventure|Sci-Fi
3794,MOVIE #3794,Comedy|Drama
3795,MOVIE #3795,Drama
3797,MOVIE #3797,Thriller
3798,MOVIE #3798,Drama|Horror|Mystery
3799,MOVIE #3799,Animation|Children
3801,MOVIE #3801,Drama|Mystery
3802,MOVIE #3802,Action|Sci-Fi
3806,MOVIE #3806,Western
3807,MOVIE #3807,Adventure|Fantasy
3808,MOVIE #3808,Drama|War
3809,MOVIE #3809,Comedy
3810,MOVIE #3810,Drama|Thriller
3811,MOVIE #3811,Drama|War
3812,MOVIE #3812,Comedy
3813,MOVIE #3813,Drama
3814,MOVIE #3814,Comedy
3816,MOVIE #3816,Drama
3819,MOVIE #3819,Comedy
3821,MOVIE #3821,Comedy
3822,MOVIE #3822,Drama|Romance
3823,MOVIE #3823,Drama
3824,MOVIE #3824,Drama|Romance
3825,MOVIE #3825,Comedy|Drama|Romance
3826,MOVIE #3826,Horror|Sci-Fi|Thriller
3827,MOVIE #3827,Action|Adventure|Comedy|Sci-Fi
3830,MOVIE #3830,Comedy|Horror|Thriller
3831,MOVIE #3831,Comedy
3832,MOVIE #3832,Horror
3833,MOVIE #3833,Horror|Sci-Fi
3834,MOVIE #3834,Adventure|Drama|Romance
3835,MOVIE #3835,Thriller
3836,MOVIE #3836,Action|Comedy|War
3837,MOVIE #3837,Action|Fantasy|Horror|Sci-Fi|Thriller
3838,MOVIE #3838,Horror
3839,MOVIE #3839,Horror
3840,MOVIE #3840,Horror
3841,MOVIE #3841,Action|Comedy
3843,MOVIE #3843,Horror
3844,MOVIE #3844,Drama
3845,MOVIE #3845,Drama
3846,MOVIE #3846,Comedy
3847,MOVIE #3847,Horror
3849,MOVIE #3849,Horror|Mystery|Thriller
3851,MOVIE #3851,Comedy
3852,MOVIE #3852,Comedy
3855,MOVIE #3855,Drama|Romance
3857,MOVIE #3857,Thriller
3858,MOVIE #3858,Comedy
3859,MOVIE #3859,Documentary
3861,MOVIE #3861,Comedy
3862,MOVIE #3862,Comedy
3863,MOVIE #3863,Drama|Horror|Thriller
3864,MOVIE #3864,Action|Adventure|Sci-Fi
3865,MOVIE #3865,Comedy|Documentary
3868,MOVIE #3868,Action|Comedy|Crime|Romance
3869,MOVIE #3869,Comedy
3870,MOVIE #3870,Drama
3871,MOVIE #3871,Drama|Western
3872,MOVIE #3872,Drama
3873,MOVIE #3873,Comedy|Western
3877,MOVIE #3877,Action|Adventure|Fantasy
3879,MOVIE #3879,Action|Thriller
3882,MOVIE #3882,Comedy
3884,MOVIE #3884,Comedy
3888,MOVIE #3888,Drama|Romance
3889,MOVIE #3889,Action|Adventure|Fantasy
3893,MOVIE #3893,Comedy|Crime|Drama|Romance|Thriller
3894,MOVIE #3894,Drama
3895,MOVIE #3895,Crime|Thriller
3896,MOVIE #3896,Crime|Thriller
3897,MOVIE #3897,Drama
3898,MOVIE #3898,Action|Comedy
3899,MOVIE #3899,Crime|Drama|Thriller
3900,MOVIE #3900,Comedy|Drama
3901,MOVIE #3901,Comedy|Drama
3906,MOVIE #3906,Crime|Thriller
3908,MOVIE #3908,Horror
3909,MOVIE #3909,Comedy|Romance
3910,MOVIE #3910,Drama|Musical
3911,MOVIE #3911,Comedy
3912,MOVIE #3912,Comedy|Drama
3914,MOVIE #3914,Drama
3915,MOVIE #3915,Drama
3916,MOVIE #3916,Drama
3917,MOVIE #3917,Horror
3918,MOVIE #3918,Horror
3919,MOVIE #3919,Horror
3920,MOVIE #3920,Drama|Fantasy|Mystery|Romance
3922,MOVIE #3922,Comedy
3925,MOVIE #3925,Comedy|Drama
3926,MOVIE #3926,Adventure|Sci-Fi
3927,MOVIE #3927,Adventure|Sci-Fi
3928,MOVIE #3928,Comedy|Horror
3929,MOVIE #3929,Comedy
3930,MOVIE #3930,Adventure|Horror|Sci-Fi
3932,MOVIE #3932,Horror|Sci-Fi
3933,MOVIE #3933,Horror|Sci-Fi
3937,MOVIE #3937,Sci-Fi|Thriller
3938,MOVIE #3938,Horror
3939,MOVIE #3939,Horror
3940,MOVIE #3940,Horror
3941,MOVIE #3941,Horror
3942,MOVIE #3942,Horror
3943,MOVIE #3943,Comedy
3945,MOVIE #3945,Adventure|Animation|Children
3946,MOVIE #3946,Action|Drama|Thriller
3947,MOVIE #3947,Action|Crime|Drama|Thriller
3948,MOVIE #3948,Comedy
3949,MOVIE #3949,Drama
3950,MOVIE #3950,Drama
3951,MOVIE #3951,Drama
3952,MOVIE #3952,Drama|Thriller
3953,MOVIE #3953,Comedy|Romance
3955,MOVIE #3955,Comedy
3957,MOVIE #3957,Action|Drama
3958,MOVIE #3958,Drama
3959,MOVIE #3959,Action|Adventure|Sci-Fi
3962,MOVIE #3962,Comedy|Horror
3963,MOVIE #3963,Musical
3964,MOVIE #3964,Animation|Children
3965,MOVIE #3965,Drama|Film-Noir
3966,MOVIE #3966,Crime|Film-Noir
3967,MOVIE #3967,Drama
3968,MOVIE #3968,Comedy
3969,MOVIE #3969,Drama
3971,MOVIE #3971,Comedy|Mystery
3972,MOVIE #3972,Action|Comedy
3973,MOVIE #3973,Crime|Horror|Mystery|Thriller
3974,MOVIE #3974,Adventure|Children
3977,MOVIE #3977,Action|Comedy
3978,MOVIE #3978,Drama|Romance
3979,MOVIE #3979,Comedy
3980,MOVIE #3980,Drama
3981,MOVIE #3981,Action|Sci-Fi|Thriller
3983,MOVIE #3983,Drama|Romance
3984,MOVIE #3984,Action|Adventure|Thriller
3985,MOVIE #3985,Drama|War
3986,MOVIE #3986,Action|Sci-Fi|Thriller
3987,MOVIE #3987,Drama|Romance
3988,MOVIE #3988,Children|Comedy|Fantasy
3989,MOVIE #3989,Documentary
3990,MOVIE #3990,Animation|Children|Comedy
3991,MOVIE #3991,Children|Comedy
3992,MOVIE #3992,Drama|Romance|War
3993,MOVIE #3993,Drama|Romance
3994,MOVIE #3994,Drama|Sci-Fi
3996,MOVIE #3996,Action|Drama|Romance
3997,MOVIE #3997,Action|Adventure|Comedy|Fantasy
3998,MOVIE #3998,Drama
3999,MOVIE #3999,Action|Adventure
4000,MOVIE #4000,Adventure|Drama
4002,MOVIE #4002,Comedy
4003,MOVIE #4003,Comedy
4005,MOVIE #4005,Action|Adventure|Thriller
4006,MOVIE #4006,Adventure|Animation|Children|Sci-Fi
4007,MOVIE #4007,Drama
4008,MOVIE #4008,Drama|War
4009,MOVIE #4009,Drama
4010,MOVIE #4010,Comedy
4011,MOVIE #4011,Comedy|Crime|Thriller
4012,MOVIE #4012,Comedy|Drama
4014,MOVIE #4014,Drama|Romance
4015,MOVIE #4015,Comedy|Sci-Fi
4016,MOVIE #4016,Adventure|Animation|Children|Comedy|Fantasy
4017,MOVIE #4017,Drama
4018,MOVIE #4018,Comedy|Romance
4019,MOVIE #4019,Drama
4020,MOVIE #4020,Thriller
4021,MOVIE #4021,Drama
4022,MOVIE #4022,Drama
4023,MOVIE #4023,Comedy|Drama|Romance
4024,MOVIE #4024,Romance
4025,MOVIE #4025,Comedy|Crime
4027,MOVIE #4027,Adventure|Comedy|Crime
4029,MOVIE #4029,Comedy|Drama
4030,MOVIE #4030,Horror
4031,MOVIE #4031,Drama|Romance|Western
4032,MOVIE #4032,Comedy
4033,MOVIE #4033,Drama|Thriller|War
4034,MOVIE #4034,Crime|Drama|Thriller
4035,MOVIE #4035,Romance|Western
4036,MOVIE #4036,Drama|Horror
4037,MOVIE #4037,Crime|Film-Noir|Mystery|Thriller
4039,MOVIE #4039,Children|Musical
4040,MOVIE #4040,Comedy
4041,MOVIE #4041,Drama|Romance
4042,MOVIE #4042,Action|Drama|War|Western
4043,MOVIE #4043,Crime|Drama
4046,MOVIE #4046,Drama
4047,MOVIE #4047,Drama|War
4051,MOVIE #4051,Horror|Sci-Fi
4052,MOVIE #4052,Crime|Drama|Thriller
4053,MOVIE #4053,Action|Comedy
4054,MOVIE #4054,Drama|Romance
4055,MOVIE #4055,Drama
4056,MOVIE #4056,Crime|Drama|Mystery|Thriller
4061,MOVIE #4061,Drama|Romance
4062,MOVIE #4062,Comedy|Drama|Romance
4063,MOVIE #4063,Comedy|Drama|Romance
4064,MOVIE #4064,Action|Crime|Thriller
4065,MOVIE #4065,Action|Crime|Drama
4066,MOVIE #4066,Action|Comedy
4067,MOVIE #4067,Drama|Romance
4068,MOVIE #4068,Comedy
4069,MOVIE #4069,Comedy|Romance
4074,MOVIE #4074,Drama
4077,MOVIE #4077,Drama|Thriller
4078,MOVIE #4078,Drama
4079,MOVIE #4079,Comedy|Sci-Fi
4080,MOVIE #4080,Comedy
4081,MOVIE #4081,Comedy
4082,MOVIE #4082,Comedy|Drama|Romance
4083,MOVIE #4083,Thriller
4084,MOVIE #4084,Action|Comedy|Crime|Thriller
4085,MOVIE #4085,Action|Comedy|Crime|Drama
4086,MOVIE #4086,Action|Crime|Mystery|Romance|Thriller
4089,MOVIE #4089,Comedy
4090,MOVIE #4090,Animation|Children
4091,MOVIE #4091,Comedy|Romance
4092,MOVIE #4092,Romance|Sci-Fi
4093,MOVIE #4093,Thriller
4102,MOVIE #4102,Comedy|Documentary
4103,MOVIE #4103,Action|Adventure|Drama|War
4104,MOVIE #4104,Comedy
4105,MOVIE #4105,Fantasy|Horror|Thriller
4109,MOVIE #4109,Drama|Thriller
4110,MOVIE #4110,Thriller
4111,MOVIE #4111,Drama|War
4113,MOVIE #4113,Drama
4115,MOVIE #4115,Comedy
4116,MOVIE #4116,Comedy
4117,MOVIE #4117,Drama
4121,MOVIE #4121,Action|Adventure|Comedy|Sci-Fi
4123,MOVIE #4123,Comedy
4124,MOVIE #4124,Horror|Thriller
4125,MOVIE #4125,Comedy|Sci-Fi
4126,MOVIE #4126,Drama
4127,MOVIE #4127,Comedy
4128,MOVIE #4128,Comedy|Horror|Thriller
4129,MOVIE #4129,Fantasy|Romance
4130,MOVIE #4130,Comedy|Fantasy
4131,MOVIE #4131,Comedy|Romance|Sci-Fi
4132,MOVIE #4132,Comedy|Romance
4133,MOVIE #4133,Action|Adventure|Fantasy|Sci-Fi
4135,MOVIE #4135,Adventure|Comedy|Horror
4138,MOVIE #4138,Comedy|Horror
4139,MOVIE #4139,Crime|Drama
4141,MOVIE #4141,Comedy|Romance
4142,MOVIE #4142,Action|Adventure|Drama|Thriller
4143,MOVIE #4143,Horror|Mystery
4144,MOVIE #4144,Drama|Romance
4146,MOVIE #4146,Drama|Mystery|Romance
4147,MOVIE #4147,Comedy|Drama|Romance
4148,MOVIE #4148,Horror|Thriller
4149,MOVIE #4149,Comedy|Romance
4152,MOVIE #4152,Drama
4153,MOVIE #4153,Comedy|Fantasy|Romance
4154,MOVIE #4154,Animation|Children
4155,MOVIE #4155,Drama|Romance
4156,MOVIE #4156,Comedy
4157,MOVIE #4157,Comedy|Drama|Fantasy|Romance
4158,MOVIE #4158,Animation|Comedy|Fantasy
4159,MOVIE #4159,Action|Thriller
4160,MOVIE #4160,Drama|Romance
4161,MOVIE #4161,Action|Comedy
4164,MOVIE #4164,Drama
4166,MOVIE #4166,Action|Drama
4167,MOVIE #4167,Thriller
4168,MOVIE #4168,Comedy|Romance
4171,MOVIE #4171,Documentary
4174,MOVIE #4174,Drama
4175,MOVIE #4175,Comedy|Drama
4178,MOVIE #4178,Drama
4180,MOVIE #4180,Action|Drama
4181,MOVIE #4181,Comedy
4184,MOVIE #4184,Comedy|Drama|Romance
4187,MOVIE #4187,Drama
4189,MOVIE #4189,Drama
4190,MOVIE #4190,Drama
4191,MOVIE #4191,Comedy|Drama|Romance
4193,MOVIE #4193,Musical
4194,MOVIE #4194,Drama|Romance|War
4195,MOVIE #4195,Horror|Mystery
4197,MOVIE #4197,Comedy
4198,MOVIE #4198,Sci-Fi
4200,MOVIE #4200,Action
4202,MOVIE #4202,Drama
4203,MOVIE #4203,Action|Crime|Drama
4204,MOVIE #4204,Comedy
4205,MOVIE #4205,Comedy|Drama|Romance
4207,MOVIE #4207,Action|Adventure|War
4210,MOVIE #4210,Action|Crime|Drama|Horror|Thriller
4211,MOVIE #4211,Drama
4212,MOVIE #4212,Crime|Mystery
4214,MOVIE #4214,Comedy
4215,MOVIE #4215,Comedy
4217,MOVIE #4217,Documentary
4218,MOVIE #4218,Crime|Drama
4219,MOVIE #4219,Comedy
4220,MOVIE #4220,Comedy
4221,MOVIE #4221,Comedy
4223,MOVIE #4223,Drama|War
4224,MOVIE #4224,Action|Thriller
4225,MOVIE #4225,Comedy
4226,MOVIE #4226,Mystery|Thriller
4228,MOVIE #4228,Comedy|Crime|Romance
4229,MOVIE #4229,Comedy|Romance
4231,MOVIE #4231,Comedy|Romance
4232,MOVIE #4232,Action|Adventure|Children|Comedy
4233,MOVIE #4233,Comedy
4234,MOVIE #4234,Drama|Thriller
4235,MOVIE #4235,Drama|Thriller
4236,MOVIE #4236,Documentary
4237,MOVIE #4237,Documentary
4238,MOVIE #4238,Action|Crime|Mystery|Thriller
4239,MOVIE #4239,Crime|Drama
4240,MOVIE #4240,Comedy|Fantasy
4241,MOVIE #4241,Animation|Children
4242,MOVIE #4242,Comedy|Crime|Drama|Thriller
4243,MOVIE #4243,Crime|Drama|Mystery
4246,MOVIE #4246,Comedy|Drama|Romance
4247,MOVIE #4247,Adventure|Comedy|Mystery|Romance
4248,MOVIE #4248,Comedy
4251,MOVIE #4251,Drama|Thriller
4252,MOVIE #4252,Drama
4254,MOVIE #4254,Comedy|Drama
4255,MOVIE #4255,Comedy
4256,MOVIE #4256,Drama
4259,MOVIE #4259,Drama|Romance
4260,MOVIE #4260,Drama
4262,MOVIE #4262,Action|Crime|Drama
4263,MOVIE #4263,Drama
4265,MOVIE #4265,Action|Thriller
4267,MOVIE #4267,Comedy
4268,MOVIE #4268,Comedy
4270,MOVIE #4270,Action|Adventure|Comedy|Thriller
4273,MOVIE #4273,Drama
4275,MOVIE #4275,Action|Adventure|Fantasy|Sci-Fi
4276,MOVIE #4276,Comedy
4278,MOVIE #4278,Documentary
4280,MOVIE #4280,Comedy|Drama|Romance
4282,MOVIE #4282,Drama|Fantasy
4284,MOVIE #4284,Comedy
4285,MOVIE #4285,Comedy|Romance
4289,MOVIE #4289,Comedy|Drama
4290,MOVIE #4290,Comedy|Drama|Musical
4291,MOVIE #4291,Comedy|Crime
4292,MOVIE #4292,Drama
4293,MOVIE #4293,Comedy
4294,MOVIE #4294,Children|Fantasy|Musical
4296,MOVIE #4296,Drama|Romance
4297,MOVIE #4297,Drama
4298,MOVIE #4298,Crime|Film-Noir|Thriller
4299,MOVIE #4299,Action|Comedy|Romance
4300,MOVIE #4300,Drama
4304,MOVIE #4304,Documentary
4305,MOVIE #4305,Romance|Thriller
4306,MOVIE #4306,Adventure|Animation|Children|Comedy|Fantasy|Romance
4307,MOVIE #4307,Comedy|Romance
4308,MOVIE #4308,Drama|Musical|Romance
4310,MOVIE #4310,Action|Drama|Romance|War
4312,MOVIE #4312,Adventure|Drama
4313,MOVIE #4313,Drama
4316,MOVIE #4316,Drama
4317,MOVIE #4317,Comedy|Romance
4321,MOVIE #4321,Comedy|Western
4322,MOVIE #4322,Drama
4323,MOVIE #4323,Adventure|War|Western
4325,MOVIE #4325,Drama
4326,MOVIE #4326,Crime|Drama|Thriller
4327,MOVIE #4327,Adventure|Western
4329,MOVIE #4329,Western
4333,MOVIE #4333,Comedy|Crime
4334,MOVIE #4334,Drama
4337,MOVIE #4337,Drama|Romance|War
4338,MOVIE #4338,Drama|War
4339,MOVIE #4339,Action|Adventure|Drama|War
4340,MOVIE #4340,Comedy
4342,MOVIE #4342,Drama|Romance
4343,MOVIE #4343,Comedy|Sci-Fi
4344,MOVIE #4344,Action|Crime|Drama
4345,MOVIE #4345,Drama
4347,MOVIE #4347,Comedy|Drama
4349,MOVIE #4349,Comedy|War
4350,MOVIE #4350,Comedy|Documentary
4351,MOVIE #4351,Action|Crime|Thriller
4353,MOVIE #4353,Action|War
4354,MOVIE #4354,Crime|Thriller
4355,MOVIE #4355,Action|Drama
4356,MOVIE #4356,Comedy|Musical|Romance
4357,MOVIE #4357,Comedy|Drama|Romance
4359,MOVIE #4359,Comedy
4361,MOVIE #4361,Comedy|Romance
4366,MOVIE #4366,Adventure|Animation|Children|Fantasy
4367,MOVIE #4367,Action|Adventure
4368,MOVIE #4368,Comedy
4369,MOVIE #4369,Action|Crime|Thriller
4370,MOVIE #4370,Adventure|Drama|Sci-Fi
4371,MOVIE #4371,Crime|Drama
4372,MOVIE #4372,Drama|Romance
4373,MOVIE #4373,Comedy
4374,MOVIE #4374,Comedy|Romance
4378,MOVIE #4378,Crime|Drama
4380,MOVIE #4380,Drama|Romance
4381,MOVIE #4381,Comedy
4383,MOVIE #4383,Crime|Drama|Mystery|Thriller
4384,MOVIE #4384,Drama
4386,MOVIE #4386,Children|Comedy
4387,MOVIE #4387,Action
4388,MOVIE #4388,Comedy
4389,MOVIE #4389,Drama
4390,MOVIE #4390,Crime|Drama|Thriller
4392,MOVIE #4392,Comedy|Drama|Fantasy|Romance
4393,MOVIE #4393,Drama
4394,MOVIE #4394,Comedy|Musical
4395,MOVIE #4395,Comedy|Crime
4396,MOVIE #4396,Action|Comedy
4397,MOVIE #4397,Action|Comedy
4399,MOVIE #4399,Comedy|Drama
4402,MOVIE #4402,Comedy
4403,MOVIE #4403,Horror
4404,MOVIE #4404,Drama|Fantasy|Horror
4406,MOVIE #4406,Crime|Drama|Western
4407,MOVIE #4407,Drama|Thriller|War
4408,MOVIE #4408,Drama
4409,MOVIE #4409,Comedy|Drama|Mystery|Thriller
4410,MOVIE #4410,Comedy|Crime|Drama
4412,MOVIE #4412,Comedy|Horror|Sci-Fi
4419,MOVIE #4419,Drama|Romance
4420,MOVIE #4420,Drama
4422,MOVIE #4422,Drama
4424,MOVIE #4424,Drama
4426,MOVIE #4426,Film-Noir
4427,MOVIE #4427,Drama
4428,MOVIE #4428,Comedy|Drama|Romance|Western
4429,MOVIE #4429,Drama
4432,MOVIE #4432,Drama|Film-Noir
4433,MOVIE #4433,Drama
4434,MOVIE #4434,Action|Comedy|Sci-Fi|Thriller
4436,MOVIE #4436,Mystery|Thriller
4437,MOVIE #4437,Horror
4438,MOVIE #4438,Action|Drama|Romance|Thriller
4439,MOVIE #4439,Drama
4440,MOVIE #4440,Action|Thriller
4441,MOVIE #4441,Action
4442,MOVIE #4442,Action|Comedy|Drama
4443,MOVIE #4443,Action|Sci-Fi|Thriller
4444,MOVIE #4444,Action|Crime
4445,MOVIE #4445,Adventure|Documentary|IMAX
4446,MOVIE #4446,Adventure|Animation|Fantasy|Sci-Fi
4447,MOVIE #4447,Comedy|Romance
4448,MOVIE #4448,Action|Drama
4449,MOVIE #4449,Drama
4450,MOVIE #4450,Crime|Drama|Thriller
4451,MOVIE #4451,Comedy|Drama|Romance
4452,MOVIE #4452,Comedy
4453,MOVIE #4453,Documentary|IMAX
4454,MOVIE #4454,Animation|Drama|Sci-Fi|IMAX
4458,MOVIE #4458,Documentary|IMAX
4459,MOVIE #4459,Documentary|IMAX
4462,MOVIE #4462,Comedy|Fantasy
4463,MOVIE #4463,Drama|War
4464,MOVIE #4464,Comedy|Drama|Romance
4465,MOVIE #4465,Drama
4466,MOVIE #4466,Action|Crime|Drama
4467,MOVIE #4467,Adventure|Comedy|Fantasy
4470,MOVIE #4470,Drama
4471,MOVIE #4471,Comedy|Romance
4473,MOVIE #4473,Drama|War
4474,MOVIE #4474,Comedy|Drama|Musical
4475,MOVIE #4475,Drama|War
4476,MOVIE #4476,Comedy
4477,MOVIE #4477,Adventure|Children|Comedy
4478,MOVIE #4478,Comedy|Drama
4480,MOVIE #4480,Horror|Sci-Fi
4482,MOVIE #4482,Drama
4483,MOVIE #4483,Comedy
4484,MOVIE #4484,Drama
4487,MOVIE #4487,Drama|Romance
4488,MOVIE #4488,Action|Crime|Drama
4489,MOVIE #4489,Comedy|Romance
4490,MOVIE #4490,Comedy
4492,MOVIE #4492,Comedy|Sci-Fi
4495,MOVIE #4495,Comedy|Romance
